省市別,縣市別,鄉鎮市區,平均年齡,性別/男/人數,性別/男/比率,性別/女/人數,性別/女/比率,教育程度/博士/人數,教育程度/博士/比率,教育程度/碩士/人數,教育程度/碩士/比率,教育程度/大學/人數,教育程度/大學/比率,教育程度/專科/人數,教育程度/專科/比率,教育程度/高中/人數,教育程度/高中/比率,教育程度/其他/人數,教育程度/其他/比率,政黨數,黨籍資料/0/政黨代碼,黨籍資料/0/當選名額,黨籍資料/0/當選比率,黨籍資料/1/政黨代碼,黨籍資料/1/當選名額,黨籍資料/1/當選比率,黨籍資料/2/政黨代碼,黨籍資料/2/當選名額,黨籍資料/2/當選比率,黨籍資料/3/政黨代碼,黨籍資料/3/當選名額,黨籍資料/3/當選比率,黨籍資料/4/政黨代碼,黨籍資料/4/當選名額,黨籍資料/4/當選比率,黨籍資料/5/政黨代碼,黨籍資料/5/當選名額,黨籍資料/5/當選比率,黨籍資料/6/政黨代碼,黨籍資料/6/當選名額,黨籍資料/6/當選比率,黨籍資料/7/政黨代碼,黨籍資料/7/當選名額,黨籍資料/7/當選比率,黨籍資料/8/政黨代碼,黨籍資料/8/當選名額,黨籍資料/8/當選比率,黨籍資料/9/政黨代碼,黨籍資料/9/當選名額,黨籍資料/9/當選比率,黨籍資料/10/政黨代碼,黨籍資料/10/當選名額,黨籍資料/10/當選比率,黨籍資料/11/政黨代碼,黨籍資料/11/當選名額,黨籍資料/11/當選比率,黨籍資料/12/政黨代碼,黨籍資料/12/當選名額,黨籍資料/12/當選比率,黨籍資料/13/政黨代碼,黨籍資料/13/當選名額,黨籍資料/13/當選比率,黨籍資料/14/政黨代碼,黨籍資料/14/當選名額,黨籍資料/14/當選比率,黨籍資料/15/政黨代碼,黨籍資料/15/當選名額,黨籍資料/15/當選比率,黨籍資料/16/政黨代碼,黨籍資料/16/當選名額,黨籍資料/16/當選比率,黨籍資料/17/政黨代碼,黨籍資料/17/當選名額,黨籍資料/17/當選比率,黨籍資料/18/政黨代碼,黨籍資料/18/當選名額,黨籍資料/18/當選比率,黨籍資料/19/政黨代碼,黨籍資料/19/當選名額,黨籍資料/19/當選比率,黨籍資料/20/政黨代碼,黨籍資料/20/當選名額,黨籍資料/20/當選比率,黨籍資料/21/政黨代碼,黨籍資料/21/當選名額,黨籍資料/21/當選比率,黨籍資料/22/政黨代碼,黨籍資料/22/當選名額,黨籍資料/22/當選比率,黨籍資料/23/政黨代碼,黨籍資料/23/當選名額,黨籍資料/23/當選比率,黨籍資料/24/政黨代碼,黨籍資料/24/當選名額,黨籍資料/24/當選比率
6,00,36,54.32,29,76.32,9,23.68,0,0,1,2.63,3,7.89,4,10.53,17,44.74,13,34.21,3,1,4,10.53,3,8,21.05,99,26,68.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,37,55.36,19,76,6,24,0,0,0,0,0,0,2,8,13,52,10,40,3,1,9,36,3,5,20,99,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,00,38,57.54,23,95.83,1,4.17,0,0,0,0,1,4.17,0,0,11,45.83,12,50,3,1,4,16.67,3,1,4.17,99,19,79.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,00,57.55,175,92.11,15,7.89,0,0,3,1.58,16,8.42,24,12.63,69,36.32,78,41.05,2,1,91,47.89,99,99,52.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,01,57,28,93.33,2,6.67,0,0,0,0,3,10,3,10,12,40,12,40,2,1,12,40,99,18,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,02,54.24,23,92,2,8,0,0,2,8,2,8,3,12,9,36,9,36,2,1,15,60,99,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,03,57.78,16,88.89,2,11.11,0,0,0,0,1,5.56,3,16.67,7,38.89,7,38.89,2,1,4,22.22,99,14,77.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,04,60.43,20,95.24,1,4.76,0,0,0,0,1,4.76,2,9.52,11,52.38,7,33.33,2,1,5,23.81,99,16,76.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,05,59.5,16,80,4,20,0,0,0,0,2,10,2,10,7,35,9,45,2,1,17,85,99,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,06,55.47,16,94.12,1,5.88,0,0,1,5.88,2,11.76,1,5.88,7,41.18,6,35.29,2,1,3,17.65,99,14,82.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,07,56.67,12,100,0,0,0,0,0,0,1,8.33,5,41.67,3,25,3,25,2,1,9,75,99,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,08,56.73,11,100,0,0,0,0,0,0,1,9.09,1,9.09,6,54.55,3,27.27,2,1,10,90.91,99,1,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,09,58.11,9,100,0,0,0,0,0,0,1,11.11,1,11.11,2,22.22,5,55.56,2,1,5,55.56,99,4,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,10,57.1,9,90,1,10,0,0,0,0,1,10,1,10,2,20,6,60,2,1,5,50,99,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,11,62.67,6,100,0,0,0,0,0,0,0,0,1,16.67,1,16.67,4,66.67,2,1,1,16.67,99,5,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,12,56.71,6,85.71,1,14.29,0,0,0,0,1,14.29,1,14.29,2,28.57,3,42.86,2,1,4,57.14,99,3,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,01,13,63.75,3,75,1,25,0,0,0,0,0,0,0,0,0,0,4,100,2,1,1,25,99,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,00,59.73,256,93.43,18,6.57,0,0,0,0,16,5.84,29,10.58,85,31.02,144,52.55,2,1,62,22.63,99,212,77.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,01,60.04,25,89.29,3,10.71,0,0,0,0,3,10.71,6,21.43,3,10.71,16,57.14,2,1,16,57.14,99,12,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,02,61.26,19,100,0,0,0,0,0,0,2,10.53,2,10.53,12,63.16,3,15.79,2,1,4,21.05,99,15,78.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,03,58.25,7,87.5,1,12.5,0,0,0,0,0,0,1,12.5,4,50,3,37.5,2,1,2,25,99,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,04,58.5,10,100,0,0,0,0,0,0,0,0,2,20,3,30,5,50,2,1,7,70,99,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,05,54.14,6,85.71,1,14.29,0,0,0,0,0,0,1,14.29,3,42.86,3,42.86,2,1,2,28.57,99,5,71.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,06,58.78,9,100,0,0,0,0,0,0,1,11.11,2,22.22,4,44.44,2,22.22,2,1,2,22.22,99,7,77.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,07,61.83,24,100,0,0,0,0,0,0,0,0,2,8.33,8,33.33,14,58.33,2,1,1,4.17,99,23,95.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,08,62.28,24,96,1,4,0,0,0,0,1,4,4,16,0,0,20,80,1,99,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,09,59.09,21,91.3,2,8.7,0,0,0,0,1,4.35,0,0,10,43.48,12,52.17,2,1,2,8.7,99,21,91.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,10,62.44,8,88.89,1,11.11,0,0,0,0,0,0,1,11.11,1,11.11,7,77.78,1,99,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,11,57.88,22,88,3,12,0,0,0,0,3,12,1,4,7,28,14,56,2,1,4,16,99,21,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,12,61.03,30,93.75,2,6.25,0,0,0,0,2,6.25,4,12.5,12,37.5,14,43.75,2,1,11,34.38,99,21,65.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,13,56.25,7,87.5,1,12.5,0,0,0,0,0,0,0,0,1,12.5,7,87.5,2,1,5,62.5,99,3,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,14,55.44,8,88.89,1,11.11,0,0,0,0,1,11.11,1,11.11,2,22.22,5,55.56,2,1,2,22.22,99,7,77.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,15,58.92,11,91.67,1,8.33,0,0,0,0,1,8.33,1,8.33,6,50,4,33.33,1,99,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,16,59.14,6,85.71,1,14.29,0,0,0,0,0,0,0,0,3,42.86,4,57.14,2,1,3,42.86,99,4,57.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,17,62,11,100,0,0,0,0,0,0,0,0,0,0,4,36.36,7,63.64,1,99,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,02,18,56.13,8,100,0,0,0,0,0,0,1,12.5,1,12.5,2,25,4,50,2,1,1,12.5,99,7,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,00,57.97,529,90.27,57,9.73,0,0,4,0.68,11,1.88,28,4.78,180,30.72,363,61.95,3,1,60,10.24,3,7,1.19,99,519,88.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,01,56.86,66,90.41,7,9.59,0,0,1,1.37,2,2.74,5,6.85,36,49.32,29,39.73,3,1,10,13.7,3,3,4.11,99,60,82.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,02,60.28,17,94.44,1,5.56,0,0,0,0,0,0,0,0,1,5.56,17,94.44,2,1,1,5.56,99,17,94.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,03,60.93,12,80,3,20,0,0,0,0,1,6.67,1,6.67,4,26.67,9,60,1,99,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,04,56.59,25,86.21,4,13.79,0,0,0,0,3,10.34,2,6.9,7,24.14,17,58.62,3,1,3,10.34,3,2,6.9,99,24,82.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,05,60.55,20,90.91,2,9.09,0,0,0,0,1,4.55,1,4.55,8,36.36,12,54.55,2,1,2,9.09,99,20,90.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,06,59.64,13,92.86,1,7.14,0,0,0,0,0,0,1,7.14,0,0,13,92.86,3,1,1,7.14,3,1,7.14,99,12,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,07,55.81,27,84.38,5,15.63,0,0,1,3.13,1,3.13,2,6.25,8,25,20,62.5,2,1,7,21.88,99,25,78.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,08,54.21,13,92.86,1,7.14,0,0,0,0,0,0,0,0,1,7.14,13,92.86,1,99,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,09,53.5,8,100,0,0,0,0,0,0,0,0,0,0,2,25,6,75,2,1,1,12.5,99,7,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,10,58.61,32,78.05,9,21.95,0,0,1,2.44,0,0,2,4.88,14,34.15,24,58.54,2,1,5,12.2,99,36,87.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,11,59.81,14,87.5,2,12.5,0,0,0,0,0,0,0,0,8,50,8,50,2,1,2,12.5,99,14,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,12,60.22,23,100,0,0,0,0,0,0,0,0,0,0,9,39.13,14,60.87,2,1,2,8.7,99,21,91.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,13,53.24,22,88,3,12,0,0,0,0,0,0,1,4,10,40,14,56,2,1,2,8,99,23,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,14,59.05,21,95.45,1,4.55,0,0,0,0,0,0,2,9.09,6,27.27,14,63.64,2,1,1,4.55,99,21,95.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,15,55.85,18,90,2,10,0,0,0,0,1,5,0,0,5,25,14,70,1,99,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,16,59.55,19,86.36,3,13.64,0,0,1,4.55,1,4.55,4,18.18,8,36.36,8,36.36,3,1,3,13.64,3,1,4.55,99,18,81.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,17,58.67,22,91.67,2,8.33,0,0,0,0,0,0,2,8.33,9,37.5,13,54.17,2,1,1,4.17,99,23,95.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,18,54.69,14,87.5,2,12.5,0,0,0,0,0,0,1,6.25,10,62.5,5,31.25,1,99,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,19,61.07,14,93.33,1,6.67,0,0,0,0,0,0,2,13.33,4,26.67,9,60,1,99,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,03,20,59.95,20,100,0,0,0,0,0,0,0,0,1,5,6,30,13,65,2,1,2,10,99,18,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
